emendaaprovadavalorredu,emendaapresentadavalorredu,emendaaprovadavalorrefor,emendaaprovadavalorcria,emenda,cd_exercicio,nomedoautor,emendaapresentadavalorrefor,emendaapresentadavalorcria,id
0.00,-96000.00,0.00,0.00,4103,2014,JOSÉ POLICE NETO,0.00,96000.00,4469
0.00,-180000.00,0.00,0.00,4104,2014,JOSÉ POLICE NETO,0.00,180000.00,4470
0.00,-30000.00,0.00,0.00,4105,2014,JOSÉ POLICE NETO,0.00,30000.00,4471
0.00,-50000.00,0.00,0.00,4106,2014,JOSÉ POLICE NETO,0.00,50000.00,4472
0.00,-50000.00,0.00,0.00,4107,2014,JOSÉ POLICE NETO,0.00,50000.00,4473
0.00,-50000.00,0.00,0.00,4108,2014,JOSÉ POLICE NETO,0.00,50000.00,4474
0.00,-10000.00,0.00,0.00,4109,2014,JOSÉ POLICE NETO,0.00,10000.00,4475
0.00,-8000.00,0.00,0.00,4110,2014,JOSÉ POLICE NETO,0.00,8000.00,4476
0.00,-8000.00,0.00,0.00,4111,2014,JOSÉ POLICE NETO,0.00,8000.00,4477
0.00,-8000.00,0.00,0.00,4112,2014,JOSÉ POLICE NETO,0.00,8000.00,4478
0.00,-5000.00,0.00,0.00,4113,2014,JOSÉ POLICE NETO,0.00,5000.00,4479
0.00,-8000.00,0.00,0.00,4114,2014,JOSÉ POLICE NETO,0.00,8000.00,4480
0.00,-84000.00,0.00,0.00,4115,2014,JOSÉ POLICE NETO,0.00,84000.00,4481
0.00,-54000.00,0.00,0.00,4116,2014,JOSÉ POLICE NETO,0.00,54000.00,4482
0.00,-48000.00,0.00,0.00,4117,2014,JOSÉ POLICE NETO,0.00,48000.00,4483
0.00,-50000.00,0.00,0.00,4118,2014,JOSÉ POLICE NETO,0.00,50000.00,4484
0.00,-50000.00,0.00,0.00,4119,2014,JOSÉ POLICE NETO,0.00,50000.00,4485
0.00,-50000.00,0.00,0.00,4120,2014,JOSÉ POLICE NETO,0.00,50000.00,4486
0.00,-10000.00,0.00,0.00,4121,2014,JOSÉ POLICE NETO,0.00,10000.00,4487
0.00,-8000.00,0.00,0.00,4122,2014,JOSÉ POLICE NETO,0.00,8000.00,4488
0.00,-8000.00,0.00,0.00,4123,2014,JOSÉ POLICE NETO,0.00,8000.00,4489
0.00,-5000.00,0.00,0.00,4124,2014,JOSÉ POLICE NETO,0.00,5000.00,4490
0.00,-8000.00,0.00,0.00,4125,2014,JOSÉ POLICE NETO,0.00,8000.00,4491
0.00,-162000.00,0.00,0.00,4126,2014,JOSÉ POLICE NETO,0.00,162000.00,4492
0.00,-84000.00,0.00,0.00,4127,2014,JOSÉ POLICE NETO,0.00,84000.00,4493
0.00,-50000.00,0.00,0.00,4128,2014,JOSÉ POLICE NETO,0.00,50000.00,4494
0.00,-50000.00,0.00,0.00,4129,2014,JOSÉ POLICE NETO,0.00,50000.00,4495
0.00,-10000.00,0.00,0.00,4130,2014,JOSÉ POLICE NETO,0.00,10000.00,4496
0.00,-8000.00,0.00,0.00,4131,2014,JOSÉ POLICE NETO,0.00,8000.00,4497
0.00,-5000.00,0.00,0.00,4132,2014,JOSÉ POLICE NETO,0.00,5000.00,4498
0.00,-8000.00,0.00,0.00,4133,2014,JOSÉ POLICE NETO,0.00,8000.00,4500
0.00,-126000.00,0.00,0.00,4134,2014,JOSÉ POLICE NETO,0.00,126000.00,4501
0.00,-50000.00,0.00,0.00,4135,2014,JOSÉ POLICE NETO,0.00,50000.00,4502
0.00,-10000.00,0.00,0.00,4136,2014,JOSÉ POLICE NETO,0.00,10000.00,4503
0.00,-8000.00,0.00,0.00,4137,2014,JOSÉ POLICE NETO,0.00,8000.00,4504
0.00,-8000.00,0.00,0.00,4138,2014,JOSÉ POLICE NETO,0.00,8000.00,4505
0.00,-5000.00,0.00,0.00,4139,2014,JOSÉ POLICE NETO,0.00,5000.00,4506
0.00,-8000.00,0.00,0.00,4140,2014,JOSÉ POLICE NETO,0.00,8000.00,4507
0.00,-66000.00,0.00,0.00,4141,2014,JOSÉ POLICE NETO,0.00,66000.00,4508
0.00,-54000.00,0.00,0.00,4142,2014,JOSÉ POLICE NETO,0.00,54000.00,4509
0.00,-50000.00,0.00,0.00,4143,2014,JOSÉ POLICE NETO,0.00,50000.00,4510
0.00,-50000.00,0.00,0.00,4144,2014,JOSÉ POLICE NETO,0.00,50000.00,4511
0.00,-10000.00,0.00,0.00,4145,2014,JOSÉ POLICE NETO,0.00,10000.00,4512
0.00,-8000.00,0.00,0.00,4146,2014,JOSÉ POLICE NETO,0.00,8000.00,4514
0.00,-8000.00,0.00,0.00,4147,2014,JOSÉ POLICE NETO,0.00,8000.00,4515
0.00,-5000.00,0.00,0.00,4148,2014,JOSÉ POLICE NETO,0.00,5000.00,4516
0.00,-8000.00,0.00,0.00,4149,2014,JOSÉ POLICE NETO,0.00,8000.00,4517
0.00,-156000.00,0.00,0.00,4150,2014,JOSÉ POLICE NETO,0.00,156000.00,4518
0.00,-84000.00,0.00,0.00,4151,2014,JOSÉ POLICE NETO,0.00,84000.00,4519
0.00,-50000.00,0.00,0.00,4152,2014,JOSÉ POLICE NETO,0.00,50000.00,4520
0.00,-50000.00,0.00,0.00,4153,2014,JOSÉ POLICE NETO,0.00,50000.00,4521
0.00,-10000.00,0.00,0.00,4154,2014,JOSÉ POLICE NETO,0.00,10000.00,4522
0.00,-8000.00,0.00,0.00,4155,2014,JOSÉ POLICE NETO,0.00,8000.00,4523
0.00,-8000.00,0.00,0.00,4156,2014,JOSÉ POLICE NETO,0.00,8000.00,4524
0.00,-5000.00,0.00,0.00,4157,2014,JOSÉ POLICE NETO,0.00,5000.00,4525
0.00,-8000.00,0.00,0.00,4158,2014,JOSÉ POLICE NETO,0.00,8000.00,4526
0.00,-96000.00,0.00,0.00,4159,2014,JOSÉ POLICE NETO,0.00,96000.00,4527
0.00,-60000.00,0.00,0.00,4160,2014,JOSÉ POLICE NETO,0.00,60000.00,4528
0.00,-50000.00,0.00,0.00,4161,2014,JOSÉ POLICE NETO,0.00,50000.00,4529
0.00,-50000.00,0.00,0.00,4162,2014,JOSÉ POLICE NETO,0.00,50000.00,4530
0.00,-10000.00,0.00,0.00,4163,2014,JOSÉ POLICE NETO,0.00,10000.00,4531
0.00,-8000.00,0.00,0.00,4164,2014,JOSÉ POLICE NETO,0.00,8000.00,4532
0.00,-8000.00,0.00,0.00,4165,2014,JOSÉ POLICE NETO,0.00,8000.00,4533
0.00,-8000.00,0.00,0.00,4166,2014,JOSÉ POLICE NETO,0.00,8000.00,4534
0.00,-5000.00,0.00,0.00,4167,2014,JOSÉ POLICE NETO,0.00,5000.00,4535
0.00,-8000.00,0.00,0.00,4168,2014,JOSÉ POLICE NETO,0.00,8000.00,4536
0.00,-66000.00,0.00,0.00,4169,2014,JOSÉ POLICE NETO,0.00,66000.00,4537
0.00,-66000.00,0.00,0.00,4170,2014,JOSÉ POLICE NETO,0.00,66000.00,4538
0.00,-150000.00,0.00,0.00,4171,2014,JOSÉ POLICE NETO,0.00,150000.00,4539
0.00,-50000.00,0.00,0.00,4172,2014,JOSÉ POLICE NETO,0.00,50000.00,4540
0.00,-50000.00,0.00,0.00,4173,2014,JOSÉ POLICE NETO,0.00,50000.00,4541
0.00,-50000.00,0.00,0.00,4174,2014,JOSÉ POLICE NETO,0.00,50000.00,4542
0.00,-10000.00,0.00,0.00,4175,2014,JOSÉ POLICE NETO,0.00,10000.00,4543
0.00,-8000.00,0.00,0.00,4176,2014,JOSÉ POLICE NETO,0.00,8000.00,4544
0.00,-8000.00,0.00,0.00,4177,2014,JOSÉ POLICE NETO,0.00,8000.00,4545
0.00,-5000.00,0.00,0.00,4178,2014,JOSÉ POLICE NETO,0.00,5000.00,4546
0.00,-132000.00,0.00,0.00,4179,2014,JOSÉ POLICE NETO,0.00,132000.00,4548
0.00,-90000.00,0.00,0.00,4180,2014,JOSÉ POLICE NETO,0.00,90000.00,4549
0.00,-50000.00,0.00,0.00,4181,2014,JOSÉ POLICE NETO,0.00,50000.00,4550
0.00,-50000.00,0.00,0.00,4182,2014,JOSÉ POLICE NETO,0.00,50000.00,4551
0.00,-10000.00,0.00,0.00,4183,2014,JOSÉ POLICE NETO,0.00,10000.00,4552
0.00,-8000.00,0.00,0.00,4184,2014,JOSÉ POLICE NETO,0.00,8000.00,4554
0.00,-8000.00,0.00,0.00,4185,2014,JOSÉ POLICE NETO,0.00,8000.00,4555
0.00,-8000.00,0.00,0.00,4186,2014,JOSÉ POLICE NETO,0.00,8000.00,4556
0.00,-8000.00,0.00,0.00,4187,2014,JOSÉ POLICE NETO,0.00,8000.00,4557
0.00,-5000.00,0.00,0.00,4188,2014,JOSÉ POLICE NETO,0.00,5000.00,4558
0.00,-8000.00,0.00,0.00,4189,2014,JOSÉ POLICE NETO,0.00,8000.00,4559
0.00,-72000.00,0.00,0.00,4190,2014,JOSÉ POLICE NETO,0.00,72000.00,4560
0.00,-120000.00,0.00,0.00,4191,2014,JOSÉ POLICE NETO,0.00,120000.00,4561
0.00,-72000.00,0.00,0.00,4192,2014,JOSÉ POLICE NETO,0.00,72000.00,4562
0.00,-42000.00,0.00,0.00,4193,2014,JOSÉ POLICE NETO,0.00,42000.00,4563
0.00,-50000.00,0.00,0.00,4194,2014,JOSÉ POLICE NETO,0.00,50000.00,4564
0.00,-50000.00,0.00,0.00,4195,2014,JOSÉ POLICE NETO,0.00,50000.00,4565
0.00,-50000.00,0.00,0.00,4196,2014,JOSÉ POLICE NETO,0.00,50000.00,4566
0.00,-50000.00,0.00,0.00,4197,2014,JOSÉ POLICE NETO,0.00,50000.00,4567
0.00,-10000.00,0.00,0.00,4198,2014,JOSÉ POLICE NETO,0.00,10000.00,4568
0.00,-8000.00,0.00,0.00,4199,2014,JOSÉ POLICE NETO,0.00,8000.00,4569
0.00,-5000.00,0.00,0.00,4200,2014,JOSÉ POLICE NETO,0.00,5000.00,4570
0.00,-8000.00,0.00,0.00,4201,2014,JOSÉ POLICE NETO,0.00,8000.00,4571
0.00,-132000.00,0.00,0.00,4202,2014,JOSÉ POLICE NETO,0.00,132000.00,4572
0.00,-50000.00,0.00,0.00,4203,2014,JOSÉ POLICE NETO,0.00,50000.00,4573
0.00,-10000.00,0.00,0.00,4204,2014,JOSÉ POLICE NETO,0.00,10000.00,4574
0.00,-8000.00,0.00,0.00,4205,2014,JOSÉ POLICE NETO,0.00,8000.00,4575
0.00,-8000.00,0.00,0.00,4206,2014,JOSÉ POLICE NETO,0.00,8000.00,4576
0.00,-5000.00,0.00,0.00,4207,2014,JOSÉ POLICE NETO,0.00,5000.00,4577
0.00,-8000.00,0.00,0.00,4208,2014,JOSÉ POLICE NETO,0.00,8000.00,4578
0.00,-54000.00,0.00,0.00,4209,2014,JOSÉ POLICE NETO,0.00,54000.00,4579
0.00,-120000.00,0.00,0.00,4210,2014,JOSÉ POLICE NETO,0.00,120000.00,4580
0.00,-50000.00,0.00,0.00,4211,2014,JOSÉ POLICE NETO,0.00,50000.00,4581
0.00,-50000.00,0.00,0.00,4212,2014,JOSÉ POLICE NETO,0.00,50000.00,4582
0.00,-10000.00,0.00,0.00,4213,2014,JOSÉ POLICE NETO,0.00,10000.00,4583
0.00,-8000.00,0.00,0.00,4214,2014,JOSÉ POLICE NETO,0.00,8000.00,4584
0.00,-8000.00,0.00,0.00,4215,2014,JOSÉ POLICE NETO,0.00,8000.00,4585
0.00,-8000.00,0.00,0.00,4216,2014,JOSÉ POLICE NETO,0.00,8000.00,4586
0.00,-8000.00,0.00,0.00,4217,2014,JOSÉ POLICE NETO,0.00,8000.00,4587
0.00,-8000.00,0.00,0.00,4218,2014,JOSÉ POLICE NETO,0.00,8000.00,4588
0.00,-8000.00,0.00,0.00,4219,2014,JOSÉ POLICE NETO,0.00,8000.00,4589
0.00,-5000.00,0.00,0.00,4220,2014,JOSÉ POLICE NETO,0.00,5000.00,4590
0.00,-8000.00,0.00,0.00,4221,2014,JOSÉ POLICE NETO,0.00,8000.00,4591
0.00,-30000.00,0.00,0.00,4222,2014,JOSÉ POLICE NETO,0.00,30000.00,4592
0.00,-30000.00,0.00,0.00,4223,2014,JOSÉ POLICE NETO,0.00,30000.00,4593
0.00,-30000.00,0.00,0.00,4224,2014,JOSÉ POLICE NETO,0.00,30000.00,4594
0.00,-42000.00,0.00,0.00,4225,2014,JOSÉ POLICE NETO,0.00,42000.00,4595
0.00,-66000.00,0.00,0.00,4226,2014,JOSÉ POLICE NETO,0.00,66000.00,4596
0.00,-30000.00,0.00,0.00,4227,2014,JOSÉ POLICE NETO,0.00,30000.00,4597
0.00,-50000.00,0.00,0.00,4228,2014,JOSÉ POLICE NETO,0.00,50000.00,4598
0.00,-50000.00,0.00,0.00,4229,2014,JOSÉ POLICE NETO,0.00,50000.00,4599
0.00,-50000.00,0.00,0.00,4230,2014,JOSÉ POLICE NETO,0.00,50000.00,4600
0.00,-50000.00,0.00,0.00,4231,2014,JOSÉ POLICE NETO,0.00,50000.00,4601
0.00,-50000.00,0.00,0.00,4232,2014,JOSÉ POLICE NETO,0.00,50000.00,4602
0.00,-50000.00,0.00,0.00,4233,2014,JOSÉ POLICE NETO,0.00,50000.00,4603
0.00,-10000.00,0.00,0.00,4234,2014,JOSÉ POLICE NETO,0.00,10000.00,4604
0.00,-8000.00,0.00,0.00,4235,2014,JOSÉ POLICE NETO,0.00,8000.00,4605
0.00,-8000.00,0.00,0.00,4236,2014,JOSÉ POLICE NETO,0.00,8000.00,4606
0.00,-5000.00,0.00,0.00,4237,2014,JOSÉ POLICE NETO,0.00,5000.00,4607
0.00,-8000.00,0.00,0.00,4238,2014,JOSÉ POLICE NETO,0.00,8000.00,4608
0.00,-162000.00,0.00,0.00,4239,2014,JOSÉ POLICE NETO,0.00,162000.00,4609
0.00,-144000.00,0.00,0.00,4240,2014,JOSÉ POLICE NETO,0.00,144000.00,4610
0.00,-50000.00,0.00,0.00,4241,2014,JOSÉ POLICE NETO,0.00,50000.00,4611
0.00,-50000.00,0.00,0.00,4242,2014,JOSÉ POLICE NETO,0.00,50000.00,4612
0.00,-10000.00,0.00,0.00,4243,2014,JOSÉ POLICE NETO,0.00,10000.00,4613
0.00,-8000.00,0.00,0.00,4244,2014,JOSÉ POLICE NETO,0.00,8000.00,4614
0.00,-8000.00,0.00,0.00,4245,2014,JOSÉ POLICE NETO,0.00,8000.00,4615
0.00,-8000.00,0.00,0.00,4246,2014,JOSÉ POLICE NETO,0.00,8000.00,4616
0.00,-8000.00,0.00,0.00,4247,2014,JOSÉ POLICE NETO,0.00,8000.00,4617
0.00,-8000.00,0.00,0.00,4248,2014,JOSÉ POLICE NETO,0.00,8000.00,4618
0.00,-8000.00,0.00,0.00,4249,2014,JOSÉ POLICE NETO,0.00,8000.00,4619
0.00,-5000.00,0.00,0.00,4250,2014,JOSÉ POLICE NETO,0.00,5000.00,4620
0.00,-8000.00,0.00,0.00,4251,2014,JOSÉ POLICE NETO,0.00,8000.00,4621
0.00,-48000.00,0.00,0.00,4252,2014,JOSÉ POLICE NETO,0.00,48000.00,4622
0.00,-30000.00,0.00,0.00,4253,2014,JOSÉ POLICE NETO,0.00,30000.00,4623
0.00,-30000.00,0.00,0.00,4254,2014,JOSÉ POLICE NETO,0.00,30000.00,4624
0.00,-48000.00,0.00,0.00,4255,2014,JOSÉ POLICE NETO,0.00,48000.00,4625
0.00,-30000.00,0.00,0.00,4256,2014,JOSÉ POLICE NETO,0.00,30000.00,4626
0.00,-54000.00,0.00,0.00,4257,2014,JOSÉ POLICE NETO,0.00,54000.00,4628
0.00,-50000.00,0.00,0.00,4258,2014,JOSÉ POLICE NETO,0.00,50000.00,4629
0.00,-50000.00,0.00,0.00,4259,2014,JOSÉ POLICE NETO,0.00,50000.00,4630
0.00,-50000.00,0.00,0.00,4260,2014,JOSÉ POLICE NETO,0.00,50000.00,4631
0.00,-50000.00,0.00,0.00,4261,2014,JOSÉ POLICE NETO,0.00,50000.00,4632
0.00,-50000.00,0.00,0.00,4262,2014,JOSÉ POLICE NETO,0.00,50000.00,4633
0.00,-50000.00,0.00,0.00,4263,2014,JOSÉ POLICE NETO,0.00,50000.00,4634
0.00,-10000.00,0.00,0.00,4264,2014,JOSÉ POLICE NETO,0.00,10000.00,4635
0.00,-8000.00,0.00,0.00,4265,2014,JOSÉ POLICE NETO,0.00,8000.00,4636
0.00,-8000.00,0.00,0.00,4266,2014,JOSÉ POLICE NETO,0.00,8000.00,4637
0.00,-5000.00,0.00,0.00,4267,2014,JOSÉ POLICE NETO,0.00,5000.00,4638
0.00,-8000.00,0.00,0.00,4268,2014,JOSÉ POLICE NETO,0.00,8000.00,4639
0.00,-30000.00,0.00,0.00,4269,2014,JOSÉ POLICE NETO,0.00,30000.00,4640
0.00,-84000.00,0.00,0.00,4270,2014,JOSÉ POLICE NETO,0.00,84000.00,4641
0.00,-50000.00,0.00,0.00,4271,2014,JOSÉ POLICE NETO,0.00,50000.00,4642
0.00,-50000.00,0.00,0.00,4272,2014,JOSÉ POLICE NETO,0.00,50000.00,4643
0.00,-10000.00,0.00,0.00,4273,2014,JOSÉ POLICE NETO,0.00,10000.00,4644
0.00,-8000.00,0.00,0.00,4274,2014,JOSÉ POLICE NETO,0.00,8000.00,4645
0.00,-8000.00,0.00,0.00,4275,2014,JOSÉ POLICE NETO,0.00,8000.00,4646
0.00,-8000.00,0.00,0.00,4276,2014,JOSÉ POLICE NETO,0.00,8000.00,4647
0.00,-8000.00,0.00,0.00,4277,2014,JOSÉ POLICE NETO,0.00,8000.00,4648
0.00,-5000.00,0.00,0.00,4278,2014,JOSÉ POLICE NETO,0.00,5000.00,4649
0.00,-8000.00,0.00,0.00,4279,2014,JOSÉ POLICE NETO,0.00,8000.00,4650
0.00,-66000.00,0.00,0.00,4280,2014,JOSÉ POLICE NETO,0.00,66000.00,4651
0.00,-84000.00,0.00,0.00,4281,2014,JOSÉ POLICE NETO,0.00,84000.00,4652
0.00,-78000.00,0.00,0.00,4282,2014,JOSÉ POLICE NETO,0.00,78000.00,4653
0.00,-60000.00,0.00,0.00,4283,2014,JOSÉ POLICE NETO,0.00,60000.00,4654
0.00,-50000.00,0.00,0.00,4284,2014,JOSÉ POLICE NETO,0.00,50000.00,4655
0.00,-50000.00,0.00,0.00,4285,2014,JOSÉ POLICE NETO,0.00,50000.00,4656
0.00,-50000.00,0.00,0.00,4286,2014,JOSÉ POLICE NETO,0.00,50000.00,4657
0.00,-50000.00,0.00,0.00,4287,2014,JOSÉ POLICE NETO,0.00,50000.00,4658
0.00,-10000.00,0.00,0.00,4288,2014,JOSÉ POLICE NETO,0.00,10000.00,4659
0.00,-8000.00,0.00,0.00,4289,2014,JOSÉ POLICE NETO,0.00,8000.00,4660
0.00,-8000.00,0.00,0.00,4290,2014,JOSÉ POLICE NETO,0.00,8000.00,4661
0.00,-5000.00,0.00,0.00,4291,2014,JOSÉ POLICE NETO,0.00,5000.00,4662
0.00,-8000.00,0.00,0.00,4292,2014,JOSÉ POLICE NETO,0.00,8000.00,4663
0.00,-54000.00,0.00,0.00,4293,2014,JOSÉ POLICE NETO,0.00,54000.00,4664
0.00,-60000.00,0.00,0.00,4294,2014,JOSÉ POLICE NETO,0.00,60000.00,4665
0.00,-50000.00,0.00,0.00,4295,2014,JOSÉ POLICE NETO,0.00,50000.00,4666
0.00,-50000.00,0.00,0.00,4296,2014,JOSÉ POLICE NETO,0.00,50000.00,4667
0.00,-10000.00,0.00,0.00,4297,2014,JOSÉ POLICE NETO,0.00,10000.00,4668
0.00,-25000.00,0.00,25000.00,4473,2014,JOSÉ POLICE NETO,0.00,25000.00,6648
0.00,-10000.00,0.00,0.00,4474,2014,JOSÉ POLICE NETO,0.00,10000.00,6651
0.00,-15000.00,0.00,0.00,4476,2014,JOSÉ POLICE NETO,0.00,15000.00,6659
0.00,-50000.00,0.00,0.00,4475,2014,JOSÉ POLICE NETO,0.00,50000.00,6656
0.00,-10000.00,0.00,10000.00,4472,2014,JOSÉ POLICE NETO,0.00,10000.00,6621
0.00,-50000.00,0.00,0.00,4462,2014,JOSÉ POLICE NETO,0.00,50000.00,6579
0.00,-50000.00,0.00,0.00,4463,2014,JOSÉ POLICE NETO,0.00,50000.00,6581
0.00,-5000.00,0.00,5000.00,4464,2014,JOSÉ POLICE NETO,0.00,5000.00,6582
0.00,-30000.00,0.00,30000.00,4461,2014,JOSÉ POLICE NETO,0.00,30000.00,6577
0.00,-30000.00,0.00,0.00,4465,2014,JOSÉ POLICE NETO,0.00,30000.00,6598
0.00,-25000.00,0.00,0.00,4467,2014,JOSÉ POLICE NETO,0.00,25000.00,6605
0.00,-10000.00,0.00,10000.00,4468,2014,JOSÉ POLICE NETO,0.00,10000.00,6607
0.00,-20000.00,0.00,0.00,4466,2014,JOSÉ POLICE NETO,0.00,20000.00,6602
0.00,-10000.00,0.00,10000.00,4469,2014,JOSÉ POLICE NETO,0.00,10000.00,6613
0.00,-50000.00,0.00,0.00,4470,2014,JOSÉ POLICE NETO,0.00,50000.00,6616
0.00,-10000.00,0.00,10000.00,4471,2014,JOSÉ POLICE NETO,0.00,10000.00,6617
0.00,-50000.00,0.00,0.00,4459,2014,JOSÉ POLICE NETO,0.00,50000.00,6563
0.00,-25000.00,0.00,25000.00,4460,2014,JOSÉ POLICE NETO,0.00,25000.00,6564
0.00,-100000.00,0.00,100000.00,4458,2014,JOSÉ POLICE NETO,0.00,100000.00,6558
0.00,-150000.00,0.00,150000.00,4456,2014,JOSÉ POLICE NETO,0.00,150000.00,6547
0.00,-15000.00,0.00,15000.00,4457,2014,JOSÉ POLICE NETO,0.00,15000.00,6548
0.00,-352088888.63,0.00,0.00,4451,2014,JOSÉ POLICE NETO,0.00,352088888.63,6527
0.00,-25000.00,0.00,0.00,4452,2014,JOSÉ POLICE NETO,0.00,25000.00,6532
0.00,-25000.00,0.00,25000.00,4453,2014,JOSÉ POLICE NETO,0.00,25000.00,6538
0.00,-25000.00,0.00,0.00,4454,2014,JOSÉ POLICE NETO,0.00,25000.00,6539
0.00,-5000.00,0.00,5000.00,4455,2014,JOSÉ POLICE NETO,0.00,5000.00,6542
0.00,-150000.00,0.00,145000.00,4448,2014,JOSÉ POLICE NETO,0.00,150000.00,6330
0.00,-30000.00,0.00,30000.00,4449,2014,JOSÉ POLICE NETO,0.00,30000.00,6333
0.00,-1250000.00,0.00,0.00,4450,2014,JOSÉ POLICE NETO,0.00,1250000.00,6342
0.00,-25000.00,0.00,25000.00,4484,2014,JOSÉ POLICE NETO,0.00,25000.00,6752
0.00,-30000.00,0.00,30000.00,4483,2014,JOSÉ POLICE NETO,0.00,30000.00,6737
0.00,-30000.00,0.00,0.00,4487,2014,JOSÉ POLICE NETO,0.00,30000.00,6803
0.00,-15000.00,0.00,15000.00,4486,2014,JOSÉ POLICE NETO,0.00,15000.00,6787
0.00,-30000.00,0.00,30000.00,4485,2014,JOSÉ POLICE NETO,0.00,30000.00,6778
0.00,-25000.00,0.00,25000.00,4477,2014,JOSÉ POLICE NETO,0.00,25000.00,6670
0.00,-25000.00,0.00,25000.00,4479,2014,JOSÉ POLICE NETO,0.00,25000.00,6677
0.00,-25000.00,0.00,25000.00,4478,2014,JOSÉ POLICE NETO,0.00,25000.00,6674
0.00,-40000.00,0.00,0.00,4482,2014,JOSÉ POLICE NETO,0.00,40000.00,6733
0.00,-20000.00,0.00,20000.00,4480,2014,JOSÉ POLICE NETO,0.00,20000.00,6714
0.00,-25000.00,0.00,25000.00,4481,2014,JOSÉ POLICE NETO,0.00,25000.00,6723
0.00,-15000.00,0.00,15000.00,4488,2014,JOSÉ POLICE NETO,0.00,15000.00,6810
0.00,-15000.00,0.00,15000.00,4489,2014,JOSÉ POLICE NETO,0.00,15000.00,6815
0.00,-50000.00,0.00,0.00,4490,2014,JOSÉ POLICE NETO,0.00,50000.00,6826
0.00,-15000.00,0.00,15000.00,4491,2014,JOSÉ POLICE NETO,0.00,15000.00,6830
0.00,-25000.00,0.00,0.00,4492,2014,JOSÉ POLICE NETO,0.00,25000.00,6838
0.00,-15000.00,0.00,15000.00,4494,2014,JOSÉ POLICE NETO,0.00,15000.00,6850
0.00,-30000.00,0.00,30000.00,4493,2014,JOSÉ POLICE NETO,0.00,30000.00,6847
0.00,-20000.00,0.00,20000.00,4495,2014,JOSÉ POLICE NETO,0.00,20000.00,6855
0.00,-15000.00,0.00,15000.00,4496,2014,JOSÉ POLICE NETO,0.00,15000.00,6857
0.00,-30000.00,0.00,30000.00,4497,2014,JOSÉ POLICE NETO,0.00,30000.00,6860
0.00,-30000.00,0.00,0.00,4498,2014,JOSÉ POLICE NETO,0.00,30000.00,6861
0.00,-75000.00,0.00,75000.00,4499,2014,JOSÉ POLICE NETO,0.00,75000.00,6956
0.00,0.00,0.00,0.00,4531,2014,JOSÉ POLICE NETO,0.00,0.00,7316
0.00,-50000.00,0.00,50000.00,4530,2014,JOSÉ POLICE NETO,0.00,50000.00,7125
0.00,-50000.00,0.00,50000.00,4529,2014,JOSÉ POLICE NETO,0.00,50000.00,7119
0.00,-15000.00,0.00,15000.00,4527,2014,JOSÉ POLICE NETO,0.00,15000.00,7110
0.00,-150000.00,0.00,0.00,4528,2014,JOSÉ POLICE NETO,0.00,150000.00,7115
0.00,-3000.00,0.00,3000.00,4521,2014,JOSÉ POLICE NETO,0.00,3000.00,7082
0.00,-3000.00,0.00,3000.00,4520,2014,JOSÉ POLICE NETO,0.00,3000.00,7080
0.00,-1000.00,0.00,1000.00,4518,2014,JOSÉ POLICE NETO,0.00,1000.00,7070
0.00,-3000.00,0.00,3000.00,4522,2014,JOSÉ POLICE NETO,0.00,3000.00,7086
0.00,-13000.00,0.00,13000.00,4519,2014,JOSÉ POLICE NETO,0.00,13000.00,7073
0.00,-2000.00,0.00,2000.00,4517,2014,JOSÉ POLICE NETO,0.00,2000.00,7066
0.00,-33000.00,0.00,33000.00,4523,2014,JOSÉ POLICE NETO,0.00,33000.00,7088
0.00,-25000.00,0.00,25000.00,4526,2014,JOSÉ POLICE NETO,0.00,25000.00,7105
0.00,-50000.00,0.00,0.00,4525,2014,JOSÉ POLICE NETO,0.00,50000.00,7100
0.00,-50000.00,0.00,50000.00,4524,2014,JOSÉ POLICE NETO,0.00,50000.00,7097
0.00,-30000.00,0.00,0.00,4513,2014,JOSÉ POLICE NETO,0.00,30000.00,7043
0.00,-100000.00,0.00,0.00,4514,2014,JOSÉ POLICE NETO,0.00,100000.00,7046
0.00,-100000.00,0.00,100000.00,4512,2014,JOSÉ POLICE NETO,0.00,100000.00,7041
0.00,-50000.00,0.00,50000.00,4515,2014,JOSÉ POLICE NETO,0.00,50000.00,7051
0.00,-1000.00,0.00,1000.00,4516,2014,JOSÉ POLICE NETO,0.00,1000.00,7060
0.00,-50000.00,0.00,50000.00,4509,2014,JOSÉ POLICE NETO,0.00,50000.00,7018
0.00,-30000.00,0.00,30000.00,4510,2014,JOSÉ POLICE NETO,0.00,30000.00,7032
0.00,-30000.00,0.00,30000.00,4511,2014,JOSÉ POLICE NETO,0.00,30000.00,7033
0.00,-30000.00,0.00,0.00,4508,2014,JOSÉ POLICE NETO,0.00,30000.00,7014
0.00,-30000.00,0.00,30000.00,4507,2014,JOSÉ POLICE NETO,0.00,30000.00,7010
0.00,-15000.00,0.00,15000.00,4506,2014,JOSÉ POLICE NETO,0.00,15000.00,7007
0.00,-20000.00,0.00,0.00,4505,2014,JOSÉ POLICE NETO,0.00,20000.00,7001
0.00,-50000.00,0.00,50000.00,4500,2014,JOSÉ POLICE NETO,0.00,50000.00,6975
0.00,-75000.00,0.00,0.00,4501,2014,JOSÉ POLICE NETO,0.00,75000.00,6980
